,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
17725,0.0,0.0,46.53,63.36,1.791760107,1.791760107,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5970.58,479.58,578.0,564.5437086,30.8571952,572.82,83646761.9,9.5,33.57939481,43.67787019,5377.046355,0.19,141.55
13237,0.212988653,27.97,45.69,69.51,0.581836569,0.581836569,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5890.48,449.8,578.0,564.7325656,37.12070316,560.84,83647283.81,9.5,33.5991431,52.58191897,5191.690045,0.27,141.55
14501,0.001247799,10.76,44.05,66.34,6.772064315,6.772064315,0.0,0,0,0,0,0,0,0,0.0,0.03,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5721.79,370.43,568.18,536.2703352,66.50631561,541.6,83663706.39,9.5,32.58700186,93.8101925,11343.52929,0.42,141.55
790,5.007674623,21553.3,8.2,63.0,1877.730232,1877.730232,0.0,0,0,0,0,1,0,0,0.0,1.2,0.0,27.7,61.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3784.4,369.5,2962.0,999.1452778,969.9110866,432.1,0.002765608,5.5,42.52087762,1371.661413,1075500.863,0.9,38.5
5302,0.0,58.0,6.0,47.6,131.7865301,131.7865301,0.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,319.0,58.0,58.0,58.0,0.0,58.0,1.38e-05,5.5,10.77032961,0.0,0.0,0.0,38.5
19316,0.77004411,574.92,34.96,89.26,13.20611965,13.20611965,0.0,0,0,0,0,0,0,0,0.01,0.06,0.0,0.47,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4833.86,339.16,547.92,473.216724,75.76491214,434.14,83646703.1,9.5,30.25200494,107.2000418,12315.2038,0.68,141.55
4075,0.0,0.0,47.0,64.0,171.6901287,171.6901287,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586074.85,9.5,34.0,0.0,0.0,0.0,141.55
1717,0.006722121,16.59,46.23,63.2,8.029691666,8.029691666,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6005.14,514.14,578.0,570.9023687,18.91873404,569.56,83647083.96,9.5,33.79360838,25.18322124,1864.015052,0.18,141.55
13799,0.002232482,3.78,45.41,64.63,15.38952502,15.38952502,0.0,0,0,0,0,0,0,0,0.0,0.03,0.0,0.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5829.84,413.74,578.0,553.7855175,55.07143689,557.89,83647294.67,9.5,33.25022347,77.98087587,9666.641898,0.33,141.55
3696,98.61464498,8348.7,8.2,102.2,2.080543677,2.080543677,0.0,0,0,0,0,1,0,0,0.0,0.9,0.1,29.4,48.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,636.1,66.0,170.2,105.9980556,41.57893155,130.9,0.015124798,5.5,14.48991809,58.80148891,2057.902346,0.9,38.5
9583,0.028882639,2.32,46.59,65.91,0.306903436,0.306903436,0.0,0,0,0,0,0,0,0,0.0,0.04,0.0,0.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6022.2,531.2,578.0,574.995116,11.42698327,572.8,83663770.91,9.5,33.90985568,16.19955234,1465.818818,0.09,141.55
3151,6.443110933,2091.02,23.39,98.85,35.01290553,35.01290553,0.0,0,0,0,0,0,0,0,0.03,1.1,0.01,0.51,3.91,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4164.21,198.46,1321.82,409.2207323,313.657448,426.27,83581606.8,9.5,25.93127335,436.9605715,221158.3269,0.76,141.55
18515,339.5158557,236338.2,8.2,64.0,4.301049888,4.301049888,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,664.0,1400.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,10375.2,57.2,1474.0,654.2682077,669.1694011,1190.0,166430809.8,13.5,35.99987533,946.2346622,448199.8164,1.0,244.6
18323,0.0,0.0,47.0,64.0,23.09734158,23.09734158,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650867.58,9.5,34.0,0.0,0.0,0.0,141.55
5687,0.0,0.0,47.0,64.0,15.63927134,15.63927134,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647245.8,9.5,34.0,0.0,0.0,0.0,141.55
17536,0.0,2.14,46.7,65.91,1.001664783,1.001664783,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6043.52,552.52,578.0,576.4799145,6.022896984,574.36,83646612.15,9.5,33.95457084,8.545212935,522.9589986,0.07,141.55
9426,0.0,0.0,47.0,64.0,3.456966279,3.456966279,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574023.5,9.5,34.0,0.0,0.0,0.0,141.55
4243,0.0,0.0,47.0,64.0,7.197124105,7.197124105,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586768.47,9.5,34.0,0.0,0.0,0.0,141.55
4838,0.0,0.0,47.0,64.0,27.29849134,27.29849134,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581867.58,9.5,34.0,0.0,0.0,0.0,141.55
9846,0.0,0.0,46.53,63.36,5.182824027,5.182824027,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6017.2,526.2,578.0,574.5357641,12.87217863,572.82,83663873.79,9.5,33.89606329,18.24321585,1676.320344,0.1,141.55
6118,39.14582694,57983.1,7.1,64.6,33.53303015,33.53303015,0.0,0,0,0,0,1,0,0,0.6,1.0,0.0,179.9,374.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,755.0,66.8,367.6,132.4564683,109.6099136,124.3,0.015095115,5.5,16.11259501,155.0118264,15276.59503,0.9,38.5
19153,0.03398803,87.67,46.24,63.96,2.182009691,2.182009691,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6135.44,578.0,644.44,582.4372531,16.50000334,584.68,83573707.87,9.5,34.12856841,23.38508791,2689.038244,0.17,141.55
14023,0.055407214,112.0,6.0,64.0,36.09660758,36.09660758,0.0,0,0,1,0,1,0,0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,837.0,54.0,54.0,54.0,0.0,54.0,166430420.2,13.5,10.39230485,0.0,0.0,0.0,244.6
15065,0.008623815,89.2,7.1,159.6,184.8934807,184.8934807,0.0,0,0,0,0,0,0,0,0.0,0.4,0.9,0.0,0.9,0,0,0,0,0,0,0,1,0,0,0,0,1,1,321.5,54.0,74.5,57.09757937,6.72142787,59.7,0.001013899,5.5,10.68224805,9.505534452,91.06257368,0.5,38.5
9945,0.0,0.0,47.0,64.0,70.76127813,70.76127813,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663880.16,9.5,34.0,0.0,0.0,0.0,141.55
6727,0.0,0.0,46.53,63.36,21.39836386,21.39836386,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6006.84,515.84,578.0,573.4422086,16.05409558,572.82,83573733.13,9.5,33.86309854,22.74312594,2182.823302,0.12,141.55
17370,0.0,0.0,47.0,64.0,1.752415873,1.752415873,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663885.31,9.5,34.0,0.0,0.0,0.0,141.55
10875,0.0,0.0,47.0,64.0,8.182943357,8.182943357,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651068.26,9.5,34.0,0.0,0.0,0.0,141.55
8812,0.0,0.0,47.0,64.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,100303337.6,9.5,34.0,0.0,0.0,0.0,141.55
4286,0.0,0.0,47.0,64.0,23.37564684,23.37564684,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646761.56,9.5,34.0,0.0,0.0,0.0,141.55
2931,0.0,0.0,47.0,64.0,2.518712223,2.518712223,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650817.14,9.5,34.0,0.0,0.0,0.0,141.55
8827,0.0,0.0,46.54,65.91,57.75528077,57.75528077,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6002.96,511.96,578.0,572.8951968,17.42422304,572.92,83581847.54,9.5,33.84656987,24.6800219,2381.615413,0.13,141.55
18990,39.95050871,48105.8,7.1,59.9,27.11055733,27.11055733,0.0,0,0,0,0,1,0,0,0.2,1.6,0.0,132.3,280.7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,868.0,66.0,332.2,139.3021429,96.98111469,218.2,0.018827295,5.5,16.48064551,137.1520077,12824.78686,0.9,38.5
8766,0.0,0.0,47.0,64.0,74.96521895,74.96521895,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647522.6,9.5,34.0,0.0,0.0,0.0,141.55
5838,0.0,0.0,47.0,64.0,2.947105262,2.947105262,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586824.24,9.5,34.0,0.0,0.0,0.0,141.55
8115,0.0,0.0,46.53,63.36,3.201106339,3.201106339,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5996.48,505.48,578.0,572.0547086,19.57984196,572.82,83647288.4,9.5,33.82097908,27.7292843,2804.862677,0.14,141.55
16435,0.236079209,171.1,42.87,78.01,4.387952445,4.387952445,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5647.2,495.12,578.0,546.1926592,36.66082907,535.46,83581972.98,9.5,32.9557737,51.85565974,8418.931115,0.16,141.55
13489,0.008334091,49.53,46.59,65.67,126.1457978,126.1457978,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6116.68,578.0,625.68,580.4467368,10.51920512,601.84,83586117.3,9.5,34.07018594,15.05684211,5667.712355,0.02,141.55
3715,17.42838745,6295.2,9.3,106.0,2.6692416,2.6692416,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,26.3,52.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,800.9,98.8,328.1,170.1835317,87.34991196,122.9,0.009780598,5.5,18.2475131,123.5314302,8746.046267,0.9,38.5
17044,0.0,0.0,46.53,63.36,1.549030615,1.549030615,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5975.76,484.76,578.0,567.1337086,28.2671952,572.82,83573707.9,9.5,33.66680819,40.01505706,4706.236355,0.18,141.55
8456,0.0,0.0,46.53,63.36,83.24591888,83.24591888,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5965.4,474.4,572.82,559.3637086,30.8571952,572.82,83647021.75,9.5,33.34893932,43.67787019,5377.046355,0.19,141.55
5752,0.0,0.0,47.0,64.0,2.545588619,2.545588619,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646494.69,9.5,34.0,0.0,0.0,0.0,141.55
11313,0.0,0.0,47.0,64.0,1.294069211,1.294069211,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574010.63,9.5,34.0,0.0,0.0,0.0,141.55
16456,0.0,0.74,46.12,63.36,79.85956094,79.85956094,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5963.02,472.02,572.96,559.6083921,31.15217177,567.78,83574187.64,9.5,33.37319986,42.49738721,5090.322919,0.19,141.55
6210,0.000696418,1.16,46.59,63.78,53.82074821,53.82074821,0.0,0,0,0,0,0,0,0,0.0,0.02,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5965.0,474.0,572.8,559.2917538,30.97633495,572.8,83651073.8,9.5,33.34535796,43.84651061,5418.648106,0.19,141.55
3420,0.0,0.0,46.53,63.36,43.91159689,43.91159689,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5986.12,495.12,578.0,570.1553752,23.58231398,572.82,83647397.14,9.5,33.76258652,33.38963451,3606.8533,0.16,141.55
3687,0.75182929,204973.8,6.0,82.3,168.2028291,168.2028291,0.0,0,0,0,0,1,0,0,0.3,2.0,0.0,52.9,137.3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1791.0,66.0,1494.0,250.3933333,476.2647598,351.6,0.007907104,5.5,20.44521342,673.5400826,456351.6796,0.5,38.5
13924,0.0,0.0,47.0,64.0,24.97003396,24.97003396,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586127.9,9.5,34.0,0.0,0.0,0.0,141.55
11978,1.06e-05,6.5,44.39,61.95,255.657471,255.657471,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5656.5,426.78,578.0,545.9441899,54.19461892,544.34,83586219.73,9.5,32.97810924,76.72688881,10808.51582,0.29,141.55
9195,0.033101032,10.36,44.85,66.16,50.45308649,50.45308649,0.0,0,0,0,0,0,0,0,0.02,0.09,0.0,0.02,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5812.44,404.96,578.0,552.8449377,56.08163274,554.0,83573737.91,9.5,33.22136477,79.44139365,9166.605567,0.36,141.55
7587,6.182129376,21331.2,19.92,84.76,15.93246515,15.93246515,0.0,0,0,0,0,0,0,0,0.02,1.54,0.01,3.05,28.98,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4335.08,145.17,941.94,441.8794459,268.0896841,390.27,83651028.06,9.5,28.67787957,378.8780143,87642.52802,0.9,141.55
3223,0.0,2.3,46.23,65.27,8.046775608,8.046775608,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5952.78,461.78,574.52,562.4865392,32.1133498,569.34,83574168.75,9.5,33.5082296,45.4806804,3881.413938,0.28,141.55
16861,0.062999001,14.53,45.3,68.49,6.578431366,6.578431366,0.0,0,0,0,0,0,0,0,0.0,0.06,0.0,0.05,0.14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5858.96,447.16,578.0,562.580458,40.44560322,558.72,83586001.22,9.5,33.53143134,57.29312341,6423.269603,0.26,141.55
13807,0.0,0.0,47.0,64.0,3.681068293,3.681068293,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647338.37,9.5,34.0,0.0,0.0,0.0,141.55
6495,0.0,0.79,46.23,65.27,3.996666827,3.996666827,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5945.82,454.82,578.0,565.4062837,35.23873743,567.83,83647334.74,9.5,33.61495091,49.91207482,5523.884478,0.24,141.55
7593,0.0,0.0,47.0,64.0,27.82881938,27.82881938,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573967.53,9.5,34.0,0.0,0.0,0.0,141.55
7455,1.322252607,103.01,34.89,99.66,3.998729068,3.998729068,0.0,0,0,0,0,0,0,0,0.0,0.08,0.0,0.05,0.11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4534.51,156.97,568.0,427.2948207,171.4268928,438.7,83581923.73,9.5,28.87771153,242.5301597,37607.1607,0.84,141.55
1547,0.0,0.0,47.0,64.0,1532.445744,1532.445744,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650894.94,9.5,34.0,0.0,0.0,0.0,141.55
7846,0.0,0.0,47.0,64.0,12.04550193,12.04550193,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663749.51,9.5,34.0,0.0,0.0,0.0,141.55
15420,0.118396471,9.09,43.8,63.76,0.43355538,0.43355538,0.0,0,0,0,0,0,0,0,0.02,0.0,0.0,0.05,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5797.17,344.9,579.8,550.8138975,71.05827649,558.01,83663771.03,9.5,33.16329277,100.6194432,11772.60851,0.45,141.55
4823,0.0,0.0,46.53,63.36,38.33705647,38.33705647,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5996.48,505.48,578.0,572.0547086,19.57984196,572.82,83647298.28,9.5,33.82097908,27.7292843,2804.862677,0.14,141.55
10009,0.0,0.0,41.02,88.83,21.77578691,21.77578691,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5322.24,451.0,537.36,497.5002872,37.43242709,511.96,83647241.45,9.5,30.83245017,52.78298409,8456.989523,0.17,141.55
4281,0.0,0.0,47.0,64.0,11.42270759,11.42270759,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647401.64,9.5,34.0,0.0,0.0,0.0,141.55
4263,132.0637455,3049.6,7.7,76.2,13.70099838,13.70099838,0.0,0,0,0,0,1,0,0,0.8,0.7,0.0,9.2,16.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1918.1,54.0,441.0,125.4391842,103.2416464,89.6,166438100.7,13.5,15.84334412,146.2732677,10749.85602,1.0,244.6
10042,0.0,6.98,45.46,65.27,81.13950767,81.13950767,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5929.98,523.92,578.0,568.8922219,17.87184312,563.06,83581793.26,9.5,33.71960624,25.32127987,3024.156645,0.11,141.55
11435,0.0,0.0,47.0,64.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647041.3,9.5,34.0,0.0,0.0,0.0,141.55
8403,0.244826348,28.47,44.59,62.69,4.184912962,4.184912962,0.0,0,0,0,0,0,0,0,0.0,0.15,0.0,0.09,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5745.48,398.56,578.0,549.5046292,62.88177295,548.29,83573376.09,9.5,33.12122982,89.03127963,11601.44921,0.35,141.55
9834,0.0,0.0,47.0,64.0,39.33416235,39.33416235,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574110.21,9.5,34.0,0.0,0.0,0.0,141.55
17444,0.011791039,8.54,45.71,66.74,1.828880759,1.828880759,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5863.6,420.7,578.0,559.9958905,48.65160424,563.01,83586199.04,9.5,33.45270145,68.89078665,7865.821282,0.31,141.55
13728,0.313319397,4132.2,6.0,64.0,32.72500086,32.72500086,0.0,0,0,0,0,1,0,0,1.1,2.0,0.0,2.0,9.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1023.0,66.0,66.0,66.0,0.0,66.0,166437917.9,13.5,11.48912529,0.0,0.0,0.0,244.6
12028,0.0,0.0,42.84,76.09,3.179811606,3.179811606,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5817.98,485.46,578.0,562.572222,33.31097936,532.08,83651078.05,9.5,33.52873375,47.07211167,6303.456073,0.18,141.55
2703,0.00043015,5.12,46.4,66.49,38.59118625,38.59118625,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6031.91,540.91,578.0,575.8677303,8.616970558,570.49,83581699.78,9.5,33.93609851,12.24307812,750.8956261,0.1,141.55
530,0.02873975,6.88,45.01,71.06,4.602182827,4.602182827,0.0,0,0,0,0,0,0,0,0.0,0.07,0.0,0.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5770.56,438.52,578.0,547.574599,49.7488681,554.04,83650849.35,9.5,33.02991475,70.44686302,9656.271212,0.27,141.55
15668,0.040196056,63.0,45.05,62.49,7.24033764,7.24033764,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5821.14,419.64,570.84,545.4818114,49.26794696,554.78,83581976.36,9.5,32.93020159,69.54090881,7758.154432,0.34,141.55
12224,186.4839708,266435.8,4.3,63.1,10.21892812,10.21892812,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,813.6,1695.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1804.6,61.8,230.0,117.4921526,64.4653808,105.0,166430709.4,13.5,15.3083858,91.26104282,4173.875283,1.0,244.6
1966,0.029218779,22.71,45.06,65.87,18.66089833,18.66089833,0.0,0,0,0,0,0,0,0,0.04,0.0,0.0,0.16,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5649.71,396.92,563.44,525.4014824,58.60521456,554.56,83647332.85,9.5,32.17852645,82.9691194,10719.88403,0.35,141.55
14627,0.0,0.0,46.06,62.72,76.95264655,76.95264655,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5908.42,417.42,578.0,563.3467505,45.09262796,567.64,83647260.75,9.5,33.55714706,63.84901852,6784.388199,0.31,141.55
1617,0.0,0.0,47.0,64.0,15.2669484,15.2669484,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647292.51,9.5,34.0,0.0,0.0,0.0,141.55
9189,168.580321,2161.3,9.3,121.3,5.851640767,5.851640767,0.0,0,0,0,0,1,0,0,0.5,1.2,0.0,1.5,6.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1884.8,54.0,498.0,121.8743617,120.3967069,126.4,166438069.5,13.5,15.57492689,170.4019628,14568.69621,1.0,244.6
19140,0.002519941,2.88,45.48,63.57,10.69292446,10.69292446,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6023.88,551.8,579.08,575.5269152,7.967175928,567.76,83586182.11,9.5,33.92464444,11.31884537,1242.72768,0.09,141.55
15747,0.089230068,30.3,44.89,66.34,4.838634544,4.838634544,0.0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5915.27,495.54,578.0,568.2913714,25.07046256,554.22,83647090.72,9.5,33.70409361,35.5523152,3999.662608,0.16,141.55
16511,0.0,0.0,47.0,64.0,2.708583599,2.708583599,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574015.16,9.5,34.0,0.0,0.0,0.0,141.55
17432,0.095134025,140.93,44.76,68.1,5.409826723,5.409826723,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.07,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5813.98,450.06,578.0,556.7825258,42.19182003,556.68,83581710.52,9.5,33.34546307,59.77022595,6388.818904,0.32,141.55
4932,0.0,0.0,47.0,64.0,12.58977972,12.58977972,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586773.42,9.5,34.0,0.0,0.0,0.0,141.55
4726,0.0,0.0,47.0,64.0,493447.5294,493447.5294,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646625.69,9.5,34.0,0.0,0.0,0.0,141.55
18702,0.0,0.0,46.53,63.36,11.63507246,11.63507246,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5965.4,474.4,572.82,559.3637086,30.8571952,572.82,83586811.67,9.5,33.34893932,43.67787019,5377.046355,0.19,141.55
