,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
6821,0.0,0.0,47.0,64.0,92.64880387,92.64880387,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573970.13,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
14691,0.0,0.0,47.0,64.0,2.270470402,2.270470402,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573762.65,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
9461,0.0,2.18,46.7,64.0,1.975402843,1.975402843,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6065.4,574.4,578.0,577.82,0.78460181,574.4,83650789.91,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
2812,0.0,0.0,47.0,64.0,1.495313965,1.495313965,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651200.45,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
10537,0.0,0.0,47.0,64.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586011.44,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
2127,0.0,0.0,47.0,64.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651437.95,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
13569,0.0,0.0,47.0,64.0,16.88834129,16.88834129,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647085.5,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
17357,0.009776781,3.86,46.7,63.87,3.467403773,3.467403773,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6001.8,510.8,578.0,572.4908496,18.1434829,573.2,83646760.73,9.5,33.83437895,25.6950897,2408.432943,0.14,141.55,Mirai-greip_flood
3858,0.006667011,59.78,46.12,63.95,10.21615193,10.21615193,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.04,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5955.34,464.34,578.0,567.4292806,31.70133297,567.7,83647506.23,9.5,33.67905156,44.91041339,4807.654957,0.22,141.55,Mirai-greip_flood
13886,0.04693995,5.19,45.65,64.4,0.930776019,0.930776019,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5888.18,438.14,578.0,561.6083934,43.21651117,562.52,83646555.12,9.5,33.49874682,61.20678096,7214.759736,0.27,141.55,Mirai-greip_flood
4517,0.0,0.0,46.53,63.36,871.815423,871.815423,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6037.92,546.92,578.0,576.2068014,7.236991736,572.82,83646756.1,9.5,33.94614121,10.27385811,881.0993331,0.06,141.55,Mirai-greip_flood
18418,0.0,0.0,47.0,64.0,21.7748486,21.7748486,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581889.62,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
165,0.003377509,72.2,6.0,148.7,218.5203336,218.5203336,0.0,0,0,0,0,0,0,0,0.0,0.5,0.8,0.0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,305.0,54.4,58.0,55.62206349,1.643950433,56.0,0.000623894,5.5,10.54688517,2.324896999,3.030370118,0.9,38.5,Recon-OSScan
8036,0.407316875,2406.46,43.77,65.04,136.8599957,136.8599957,0.0,0,0,0,0,0,0,0,0.03,0.02,0.0,0.24,2.69,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5859.38,419.6,586.3,560.1965089,48.87711372,556.82,83663648.65,9.5,33.44766716,68.37300121,7566.693607,0.33,141.55,Mirai-greip_flood
11732,0.0,0.0,47.0,64.0,76.48030123,76.48030123,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573762.04,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
5561,0.0,0.0,47.0,64.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646770.4,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
3325,0.0,0.0,46.54,64.0,22.2722175,22.2722175,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6071.04,578.0,580.04,578.2117288,0.598269956,578.12,83574136.89,9.5,34.0062323,0.846989739,2.205670589,0.17,141.55,Mirai-greip_flood
774,0.051665142,9.62,44.77,62.03,2.233994835,2.233994835,0.0,0,0,0,0,0,0,0,0.0,0.13,0.0,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5746.3,335.94,572.82,542.5850584,72.35553383,552.38,83586156.83,9.5,32.82960408,102.4925503,12275.03264,0.46,141.55,Mirai-greip_flood
5132,0.004934909,8.77,45.32,64.55,18.11997459,18.11997459,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.07,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5779.17,423.09,578.0,552.2063985,54.99566608,558.01,83663773.42,9.5,33.2024435,77.87313034,10313.93136,0.3,141.55,Mirai-greip_flood
11688,0.0,0.0,47.0,64.0,1.764659677,1.764659677,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651171.15,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
2091,0.003061061,1.08,46.7,63.77,6.882477913,6.882477913,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6043.2,552.2,578.0,576.557725,5.921919542,572.84,83586361.54,9.5,33.95662483,8.413913802,708.6382121,0.05,141.55,Mirai-greip_flood
15335,0.002080898,1.88,46.7,63.86,10.27044979,10.27044979,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6045.0,554.0,578.0,576.6583488,5.508762364,573.2,83650855.64,9.5,33.95968797,7.82689656,613.2077552,0.05,141.55,Mirai-greip_flood
11528,237.0463366,28790.6,11.5,155.5,6.805667868,6.805667868,0.0,0,0,0,0,0,0,0,0.2,0.2,0.0,91.8,193.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1462.4,66.0,230.0,93.64882184,48.20081107,125.8,166430420.7,13.5,13.66088081,68.13737788,2330.131776,1.0,244.6,Recon-OSScan
5327,0.0,0.0,46.53,63.36,0.315547851,0.315547851,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5991.3,500.3,578.0,571.1913752,21.51031398,572.82,83646505.35,9.5,33.79456054,30.45938401,3177.5349,0.15,141.55,Mirai-greip_flood
10512,0.0,0.0,47.0,64.0,10.86961126,10.86961126,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574169.07,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
4262,0.237766991,1107.81,39.96,67.84,72.00085813,72.00085813,0.0,0,0,0,0,0,0,0,0.01,0.19,0.01,0.13,0.33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5210.6,313.71,578.24,506.7127298,104.7035426,494.65,83651017.97,9.5,31.69652453,148.268236,22292.08115,0.52,141.55,Mirai-greip_flood
2472,0.0,15.14,46.59,65.71,90.65335279,90.65335279,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6134.52,578.0,643.52,581.9087912,15.48744939,587.36,83663886.7,9.5,34.11297596,21.97340469,3457.932971,0.07,141.55,Mirai-greip_flood
16594,0.113004212,240.38,44.42,69.67,4.930033159,4.930033159,0.0,0,0,0,0,0,0,0,0.0,0.11,0.0,0.24,0.62,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5644.26,329.36,578.0,536.7438762,83.0083374,547.55,83581809.86,9.5,32.69727822,117.5248798,15293.4092,0.48,141.55,Mirai-greip_flood
16153,0.0,0.0,47.0,64.0,1.000056985,1.000056985,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573761.32,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
15971,0.0,0.0,46.54,64.0,13.42234835,13.42234835,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6071.04,578.0,580.04,578.2117288,0.598269956,578.12,83647520.63,9.5,34.0062323,0.846989739,2.205670589,0.17,141.55,Mirai-greip_flood
18817,0.037487633,21.04,46.18,65.69,5.954172371,5.954172371,0.0,0,0,0,0,0,0,0,0.04,0.0,0.0,0.1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5974.35,483.35,578.0,568.6385128,27.14289638,571.07,83586121.4,9.5,33.71596721,38.43830378,3928.427132,0.22,141.55,Mirai-greip_flood
9103,0.036624408,115.6,6.0,68.5,60.51768266,60.51768266,0.0,0,0,1,0,1,0,0,0.0,1.1,0.9,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,865.0,54.0,67.6,55.76238891,3.584724933,56.0,166439305.9,13.5,10.56134957,5.08320532,14.92919746,1.0,244.6,Recon-OSScan
10920,0.0,0.0,47.0,64.0,3.860203988,3.860203988,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663886.45,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
17867,0.0,2.14,46.7,65.91,0.734523693,0.734523693,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6007.12,516.12,578.0,571.577561,18.14752201,574.36,83646615.48,9.5,33.80663323,25.69202208,2029.462016,0.17,141.55,Mirai-greip_flood
4727,0.0,0.0,46.07,63.36,0.781747379,0.781747379,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5998.28,505.48,579.8,572.2124373,19.6729612,572.94,83647499.44,9.5,33.82580314,27.8611437,2819.627073,0.15,141.55,Mirai-greip_flood
668,0.0,0.0,47.0,64.0,10.14554193,10.14554193,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646512.69,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
3253,0.0,0.74,46.59,65.72,3.821753135,3.821753135,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6063.96,572.96,578.0,577.748,1.098442534,572.96,83647496.8,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
3825,0.0,0.0,46.54,64.0,19.7052137,19.7052137,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6071.28,578.0,580.28,578.3117288,0.714838499,578.12,83663869.1,9.5,34.00916689,1.011842553,2.885670589,0.19,141.55,Mirai-greip_flood
842,0.129337907,63.4,6.0,67.0,1.546351181,1.546351181,0.0,0,1,0,0,0,0,0,0.0,1.0,0.1,0.0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,886.6,54.0,58.0,57.17747432,1.607551243,57.6,166438172.8,13.5,10.69525282,2.253419421,2.550749734,1.0,244.6,Recon-OSScan
5810,0.089335229,31.13,46.12,65.1,0.53966736,0.53966736,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.04,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6020.24,548.29,578.0,575.2331991,8.11777059,569.01,83586162.76,9.5,33.9161223,11.5247821,1127.682315,0.06,141.55,Mirai-greip_flood
1840,0.032375741,4.28,45.78,66.45,0.689943877,0.689943877,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5987.77,525.89,578.0,573.0193732,14.68027521,565.37,83573922.65,9.5,33.849548,20.8356659,1823.440161,0.12,141.55,Mirai-greip_flood
408,0.0,0.0,47.0,64.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663582.73,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
11852,0.0,58.0,6.0,46.1,2.402873285,2.402873285,0.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,972.0,50.0,123.0,62.88203124,16.64675201,58.0,166438189.8,13.5,11.21587197,23.592317,280.2845593,1.0,244.6,Recon-OSScan
16905,0.021412761,75.73,43.54,69.51,601.2929143,601.2929143,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.09,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5640.37,282.24,609.35,541.0992358,99.01567067,546.79,83586101.1,9.5,32.87285579,140.2061547,16575.05326,0.63,141.55,Mirai-greip_flood
7139,0.0,0.0,47.0,64.0,3.188430046,3.188430046,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573979.12,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
11378,6e-06,3.73,45.71,67.18,2235.51659,2235.51659,0.0,0,0,0,0,0,0,0,0.01,0.0,0.0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5970.49,537.64,578.0,572.1039534,13.53035953,563.85,83650861.68,9.5,33.81915084,19.18555695,2331.208481,0.08,141.55,Mirai-greip_flood
4244,0.0,0.0,45.62,69.73,1.900580646,1.900580646,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5967.4,486.56,578.0,569.9978568,25.34170139,562.76,83581843.72,9.5,33.75799928,35.92654218,3677.542254,0.18,141.55,Mirai-greip_flood
25,0.113587661,13.48,46.1,64.64,2.203734878,2.203734878,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5891.16,480.4,569.08,549.7741623,32.05987553,565.6,83651001.07,9.5,33.02239528,45.17388332,5691.244726,0.19,141.55,Mirai-greip_flood
9888,38.26035562,174921.1,5.9,52.1,37.61601883,37.61601883,0.0,0,0,0,0,1,0,0,0.0,0.3,0.0,976.9,1528.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,11838.1,54.0,3967.0,771.2736091,1144.902869,548.4,166576433.5,13.5,39.2845766,1622.4219,1318352.958,1.0,244.6,DictionaryBruteForce
2843,0.0,0.0,47.0,64.0,10.8863081,10.8863081,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647082.69,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
8778,0.000680201,77.49,44.46,63.36,84.30438256,84.30438256,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6015.5,450.98,725.72,567.0924569,73.66809283,578.13,83581791.7,9.5,33.60391877,104.3565919,25592.29422,0.24,141.55,Mirai-greip_flood
152,1.977897763,261845.0,6.0,97.6,117.0430943,117.0430943,0.0,0,0,0,0,1,0,0,0.0,2.0,0.0,18.1,230.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,17651.0,54.0,4120.4,1079.925057,1234.666943,2382.8,166430954.0,13.5,45.8150215,1747.513068,1609330.0,1.0,244.6,Recon-OSScan
18451,0.0,0.0,47.0,64.0,559.9124282,559.9124282,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663696.61,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
3925,0.00096622,2.48,46.23,63.94,4.630789158,4.630789158,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5975.1,484.1,578.0,570.3124821,25.17798332,568.77,83647445.44,9.5,33.76814008,35.67690526,3517.977725,0.19,141.55,Mirai-greip_flood
4734,0.0,0.0,47.0,64.0,70.45757146,70.45757146,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581838.85,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
933,0.0,0.0,47.0,64.0,0.998599467,0.998599467,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651094.07,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
4575,0.0,0.0,47.0,64.0,137.1068434,137.1068434,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573929.4,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
6467,0.0,0.0,47.0,64.0,27.10356637,27.10356637,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646570.0,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
18652,0.145066727,9.909090909,46.31818182,64.0,0.646452123,0.646452123,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5632.272727,561.6363636,578.0,573.2272727,7.399777276,569.8181818,75976108.51,8.863636364,33.85242024,10.46486538,1206.818182,0.045454545,129.3636364,Mirai-greip_flood
11375,0.23812176,33.04,42.43,66.95,1.619581794,1.619581794,0.0,0,0,0,0,0,0,0,0.0,0.11,0.0,0.0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5461.6,278.22,564.29,505.7752084,111.4342149,517.89,83574130.09,9.5,31.60453195,157.7568994,21126.54925,0.62,141.55,Mirai-greip_flood
1872,0.0,0.0,47.0,64.0,1.604331764,1.604331764,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573987.94,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
19006,0.0,0.74,46.59,64.0,0.330520761,0.330520761,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6043.8,552.8,578.0,576.5912663,5.784200482,572.96,83581803.37,9.5,33.95764651,8.218241388,676.0615501,0.05,141.55,Mirai-greip_flood
8041,0.0,0.0,46.53,63.36,1.303254692,1.303254692,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5996.48,505.48,578.0,572.0547086,19.57984196,572.82,83646571.94,9.5,33.82097908,27.7292843,2804.862677,0.14,141.55,Mirai-greip_flood
9267,0.013211629,3.84,46.29,65.78,4.721440969,4.721440969,0.0,0,0,0,0,0,0,0,0.0,0.02,0.0,0.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6048.52,557.52,578.0,576.9490526,4.518316293,567.76,83663644.78,9.5,33.96791861,6.467368421,523.1228809,0.04,141.55,Mirai-greip_flood
12351,0.009985349,1.48,46.59,64.0,169.6621048,169.6621048,0.0,0,0,0,0,0,0,0,0.0,0.02,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5973.24,482.24,578.0,564.9073921,30.02321695,572.96,83663642.94,9.5,33.59154461,42.49738721,5090.322919,0.19,141.55,Mirai-greip_flood
3105,0.0,0.0,46.53,63.36,1.094096358,1.094096358,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6043.1,552.1,578.0,576.5521348,5.944872718,572.82,83646628.02,9.5,33.95645449,8.446525871,714.1421775,0.05,141.55,Mirai-greip_flood
13424,0.0,0.0,47.0,64.0,9.722168716,9.722168716,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651454.17,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
15287,0.016926529,7.12,45.47,67.58,46.47064706,46.47064706,0.0,0,0,0,0,0,0,0,0.02,0.04,0.01,0.0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5906.72,466.12,578.0,567.3534068,31.79885689,559.2,83646698.26,9.5,33.67709666,45.08497376,4737.266593,0.23,141.55,Mirai-greip_flood
18656,0.095913196,112.0,6.0,64.0,20.85229901,20.85229901,0.0,0,0,1,0,1,0,0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,297.0,54.0,54.0,54.0,0.0,54.0,5.08e-05,5.5,10.39230485,0.0,0.0,0.0,38.5,Recon-OSScan
17546,0.0,0.0,47.0,64.0,19.03568592,19.03568592,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574164.06,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
7299,0.000153651,1.44,46.7,63.81,24.0307823,24.0307823,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6006.12,515.12,578.0,573.3894156,16.24005035,572.76,83573869.99,9.5,33.86148297,23.00655984,2233.683499,0.12,141.55,Mirai-greip_flood
13868,0.0,0.75,46.7,64.0,1.331382502,1.331382502,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5973.43,482.43,578.0,564.9333695,29.96364707,572.97,83586771.88,9.5,33.59241039,42.413067,5070.143264,0.19,141.55,Mirai-greip_flood
1221,0.0,0.0,47.0,64.0,3.488118056,3.488118056,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663772.39,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
16672,0.00582736,6.07,46.29,64.42,35.89783233,35.89783233,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5949.92,514.3,578.0,568.496985,22.00869896,569.19,83650789.89,9.5,33.71025265,31.16796892,3510.78857,0.14,141.55,Mirai-greip_flood
7668,0.0,0.0,47.0,64.0,5.909039231,5.909039231,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646496.23,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
8368,5.01e-06,4.16,44.85,63.83,302560.1358,302560.1358,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5895.12,470.6,571.32,550.1294389,33.67181989,564.4,83647520.19,9.5,33.02709444,46.12235179,5881.829754,0.19,141.55,Mirai-greip_flood
3638,0.0,0.0,46.54,64.0,1.124021142,1.124021142,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6070.08,578.0,579.08,578.0693435,0.263699614,578.12,83663619.38,9.5,34.0020481,0.373835823,0.780613572,0.09,141.55,Mirai-greip_flood
8325,0.0,0.0,47.0,64.0,1.977067864,1.977067864,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650871.05,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
9211,0.0,0.0,47.0,64.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647298.35,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
10126,0.0,0.0,45.61,67.18,79.35941875,79.35941875,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5819.08,424.6,567.84,543.0627292,48.51508143,562.66,83651073.44,9.5,32.76678017,68.6994074,8940.845594,0.28,141.55,Mirai-greip_flood
6285,0.0,0.0,47.0,64.0,7.686986037,7.686986037,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574133.08,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
